cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,target
2.136,8.1,2.3023999999999996,14.16,-0.20000000000000107,0.0,0.0050275039672851565,0.052658335419539286,5.045877438331498e-06,0.9199982933365244,0.31682508167164136,288,1146.08,0.05200439453125,117.885,2.4459442932810864,0.0,0.0,0.024000000000000004,1,1,0,0
2.136,8.1,2.302399999999999,14.152000000000001,-0.20000000000000107,0.0,0.005080451965332031,0.051403728759722454,4.8787980105842545e-06,0.9199982933365246,0.3171891111789702,288,1145.92,0.050791015625,118.7,2.436239975677715,0.0,0.0,0.02,1,1,0,0
2.1319999999999997,8.1,2.3081,14.144,-0.20000000000000107,0.0,0.005052719116210937,0.05168586830105783,4.871155449470721e-06,0.9199982933365246,0.3170661772353498,288,1145.8,0.04979736328125,117.37,2.4228171658945903,0.0,0.0,0.016800000000000002,1,1,0,0
2.136,8.1,2.304066666666666,14.136,-0.20000000000000107,0.0,0.004680252075195313,0.03695492705161827,4.8830364936510725e-06,0.9199982933365246,0.31743432481871453,288,1145.84,0.0488037109375,116.355,2.455780642326135,0.0,0.0,0.0144,1,1,0,0
2.1239999999999997,8.1,2.311066666666666,14.128000000000002,-0.20000000000000107,0.0,0.005430526733398437,0.052199384649600306,1.0087673017821053e-05,0.926664935558814,0.3173045918156748,288,1145.68,0.04781005859375,115.91,2.4228171658945903,0.0,0.0,0.012000000000000002,1,1,0,0
2.1239999999999997,8.1,2.311066666666666,14.12,-0.20000000000000107,0.0,0.00550201416015625,0.053254478894744196,9.918388631920077e-06,0.9333315777811038,0.31754781535800236,288,1145.48,0.04709716796875,115.17,2.379998413334197,0.0,0.0,0.01,1,1,0,0
2.116,8.1,2.3180666666666667,14.112,-0.09999999999999964,0.0,0.005463676452636719,0.05182682036172071,9.92510351060067e-06,0.9399982200033932,0.31730241677156995,288,1145.16,0.0465869140625,114.125,2.3868595716353282,0.0,0.0,0.008,1,1,0,0
1.9439999999999997,8.1,1.737566666666667,14.107999999999999,-0.09999999999999964,0.0,0.005366249084472656,0.052767766379811565,1.026477298425973e-05,0.9399982200033932,0.3183954064539787,288,1144.76,0.04607666015625,111.59,2.3582071953676,0.0,0.0,0.006400000000000001,1,1,0,0
1.916,8.1,1.707233333333333,14.104000000000001,-0.09999999999999964,0.0,0.005545310974121094,0.06636306727065727,1.0493744077288849e-05,0.9333315777811036,0.3160898836411641,288,1144.28,0.0458251953125,112.415,1.8888874897130736,0.0,0.0,0.0052,1,1,0,0
1.66,2.1,0.047500000000000014,14.1,0.0,0.0,0.005651054382324219,0.06053773820492552,1.046121487199363e-05,0.9333315777811038,0.31596593638113535,288,1143.8,0.04557373046875,112.885,1.8656702494997697,0.0,0.0,0.004,1,1,0,0
1.6360000000000001,2.1,0.03990000000000001,14.1,0.0,0.0,0.005329818725585938,0.053801228187822604,1.0333605326142065e-05,0.9399982200033932,0.3158410406962555,288,1143.32,0.0455078125,112.475,1.8518504801107245,0.0,0.0,0.0032,1,1,0,0
1.6440000000000001,2.1,0.03923333333333334,14.1,0.0,0.0,0.005335235595703125,0.05316030315992306,8.608728331286989e-06,0.9466648622256829,0.5534055618123087,288,1142.84,0.04544189453125,111.525,1.8148134705083752,0.0,0.0,0.0024000000000000002,1,1,0,0
1.6159999999999999,2.1,0.03223333333333334,14.1,0.0,0.0,0.005314750671386719,0.05151338974863078,8.652898614241138e-06,0.9533315044479727,0.280348416796937,288,1142.36,0.04561279296875,110.92,1.8208941635118931,0.0,0.0,0.0016,1,1,0,0
1.6159999999999999,2.1,0.03223333333333334,14.1,0.0,0.0,0.005391616821289063,0.04917997990597588,8.64104266252531e-06,0.9533315044479727,0.2805786459581796,288,1141.88,0.04578369140625,109.15,1.8345850867781934,0.0,0.0,0.0012,1,1,0,0
